"X","ghocode","ghodisplay","ghourl","publishstatecode","publishstatedisplay","publishstateurl","yearcode","yeardisplay","yearurl","regioncode","regiondisplay","regionurl","countrycode","countrydisplay","countryurl","agegroupcode","agegroupdisplay","agegroupurl","sexcode","sexdisplay","sexurl","displayvalue","numeric","low","high","comments"
75,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1989,1989,NA,"EMR","Eastern Mediterranean",NA,"BHR","Bahrain",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.0 [24.1-26.0]",25,24.1,26,""
76,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2003,2003,NA,"EMR","Eastern Mediterranean",NA,"BHR","Bahrain",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"27.1 [26.3-27.9]",27.1,26.3,27.9,""
77,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"EMR","Eastern Mediterranean",NA,"BHR","Bahrain",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"27.3 [26.5-28.2]",27.3,26.5,28.2,""
78,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2005,2005,NA,"EMR","Eastern Mediterranean",NA,"BHR","Bahrain",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"27.5 [26.5-28.4]",27.5,26.5,28.4,""
79,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2006,2006,NA,"EMR","Eastern Mediterranean",NA,"BHR","Bahrain",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"27.6 [26.6-28.6]",27.6,26.6,28.6,""
80,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1991,1991,NA,"SEAR","South-East Asia",NA,"BGD","Bangladesh",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"20.2 [19.1-21.2]",20.2,19.1,21.2,""
81,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1992,1992,NA,"SEAR","South-East Asia",NA,"BGD","Bangladesh",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"20.2 [19.2-21.2]",20.2,19.2,21.2,""
82,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1993,1993,NA,"SEAR","South-East Asia",NA,"BGD","Bangladesh",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"20.1 [19.2-21.1]",20.1,19.2,21.1,""
83,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1994,1994,NA,"SEAR","South-East Asia",NA,"BGD","Bangladesh",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"20.1 [19.2-21.1]",20.1,19.2,21.1,""
84,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1995,1995,NA,"SEAR","South-East Asia",NA,"BGD","Bangladesh",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"20.1 [19.2-21.1]",20.1,19.2,21.1,""
85,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1980,1980,NA,"AMR","Americas",NA,"BRB","Barbados",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.2 [22.7-25.7]",24.2,22.7,25.7,""
86,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1981,1981,NA,"AMR","Americas",NA,"BRB","Barbados",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.2 [22.9-25.7]",24.2,22.9,25.7,""
87,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1982,1982,NA,"AMR","Americas",NA,"BRB","Barbados",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.3 [23.1-25.6]",24.3,23.1,25.6,""
88,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1983,1983,NA,"AMR","Americas",NA,"BRB","Barbados",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.4 [23.2-25.5]",24.4,23.2,25.5,""
89,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1997,1997,NA,"AMR","Americas",NA,"BRB","Barbados",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.3 [24.5-26.2]",25.3,24.5,26.2,""
90,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1998,1998,NA,"AMR","Americas",NA,"BRB","Barbados",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.4 [24.5-26.3]",25.4,24.5,26.3,""
91,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1999,1999,NA,"AMR","Americas",NA,"BRB","Barbados",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.5 [24.6-26.5]",25.5,24.6,26.5,""
92,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2000,2000,NA,"AMR","Americas",NA,"BRB","Barbados",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.6 [24.6-26.7]",25.6,24.6,26.7,""
93,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1986,1986,NA,"EUR","Europe",NA,"BLR","Belarus",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.9 [22.6-27.2]",24.9,22.6,27.2,""
94,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1987,1987,NA,"EUR","Europe",NA,"BLR","Belarus",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.9 [22.6-27.3]",24.9,22.6,27.3,""
95,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1988,1988,NA,"EUR","Europe",NA,"BLR","Belarus",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.9 [22.7-27.3]",24.9,22.7,27.3,""
96,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1989,1989,NA,"EUR","Europe",NA,"BLR","Belarus",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.0 [22.7-27.3]",25,22.7,27.3,""
97,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2002,2002,NA,"EUR","Europe",NA,"BLR","Belarus",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.5 [23.2-27.7]",25.5,23.2,27.7,""
98,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2003,2003,NA,"EUR","Europe",NA,"BLR","Belarus",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.5 [23.3-27.8]",25.5,23.3,27.8,""
99,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"EUR","Europe",NA,"BLR","Belarus",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.6 [23.3-27.9]",25.6,23.3,27.9,""
100,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2005,2005,NA,"EUR","Europe",NA,"BLR","Belarus",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.8 [23.4-28.1]",25.8,23.4,28.1,""
101,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1991,1991,NA,"EUR","Europe",NA,"BEL","Belgium",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.7 [25.1-26.3]",25.7,25.1,26.3,""
102,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1992,1992,NA,"EUR","Europe",NA,"BEL","Belgium",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.8 [25.1-26.4]",25.8,25.1,26.4,""
103,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1993,1993,NA,"EUR","Europe",NA,"BEL","Belgium",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.9 [25.2-26.5]",25.9,25.2,26.5,""
104,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1994,1994,NA,"EUR","Europe",NA,"BEL","Belgium",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.9 [25.3-26.6]",25.9,25.3,26.6,""
105,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1980,1980,NA,"AMR","Americas",NA,"BLZ","Belize",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.5 [22.3-26.5]",24.5,22.3,26.5,""
106,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1981,1981,NA,"AMR","Americas",NA,"BLZ","Belize",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.6 [22.5-26.5]",24.6,22.5,26.5,""
107,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1982,1982,NA,"AMR","Americas",NA,"BLZ","Belize",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.7 [22.7-26.5]",24.7,22.7,26.5,""
108,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1983,1983,NA,"AMR","Americas",NA,"BLZ","Belize",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.7 [22.9-26.4]",24.7,22.9,26.4,""
109,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1996,1996,NA,"AMR","Americas",NA,"BLZ","Belize",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.7 [24.6-26.8]",25.7,24.6,26.8,""
110,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1997,1997,NA,"AMR","Americas",NA,"BLZ","Belize",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.8 [24.7-26.8]",25.8,24.7,26.8,""
111,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1998,1998,NA,"AMR","Americas",NA,"BLZ","Belize",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.8 [24.8-26.9]",25.8,24.8,26.9,""
112,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1999,1999,NA,"AMR","Americas",NA,"BLZ","Belize",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.9 [24.9-26.9]",25.9,24.9,26.9,""
113,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2000,2000,NA,"AMR","Americas",NA,"BLZ","Belize",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"26.0 [25.1-27.0]",26,25.1,27,""
114,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1985,1985,NA,"AFR","Africa",NA,"BEN","Benin",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.0 [19.2-22.6]",21,19.2,22.6,""
115,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1986,1986,NA,"AFR","Africa",NA,"BEN","Benin",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.0 [19.3-22.6]",21,19.3,22.6,""
116,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1987,1987,NA,"AFR","Africa",NA,"BEN","Benin",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.0 [19.4-22.6]",21,19.4,22.6,""
117,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1988,1988,NA,"AFR","Africa",NA,"BEN","Benin",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.1 [19.5-22.6]",21.1,19.5,22.6,""
118,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2002,2002,NA,"AFR","Africa",NA,"BEN","Benin",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.9 [21.0-22.7]",21.9,21,22.7,""
119,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2003,2003,NA,"AFR","Africa",NA,"BEN","Benin",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.9 [21.1-22.7]",21.9,21.1,22.7,""
120,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"AFR","Africa",NA,"BEN","Benin",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"22.0 [21.2-22.8]",22,21.2,22.8,""
121,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2005,2005,NA,"AFR","Africa",NA,"BEN","Benin",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"22.1 [21.4-22.8]",22.1,21.4,22.8,""
122,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1991,1991,NA,"SEAR","South-East Asia",NA,"BTN","Bhutan",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.8 [20.1-23.5]",21.8,20.1,23.5,""
123,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1992,1992,NA,"SEAR","South-East Asia",NA,"BTN","Bhutan",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.8 [20.1-23.5]",21.8,20.1,23.5,""
124,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1993,1993,NA,"SEAR","South-East Asia",NA,"BTN","Bhutan",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.8 [20.2-23.5]",21.8,20.2,23.5,""
125,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1994,1994,NA,"SEAR","South-East Asia",NA,"BTN","Bhutan",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.9 [20.2-23.5]",21.9,20.2,23.5,""
126,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2007,2007,NA,"SEAR","South-East Asia",NA,"BTN","Bhutan",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"22.6 [21.2-24.0]",22.6,21.2,24,""
127,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1980,1980,NA,"AMR","Americas",NA,"BOL","Bolivia (Plurinational State of)",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"23.0 [20.3-25.9]",23,20.3,25.9,""
128,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1981,1981,NA,"AMR","Americas",NA,"BOL","Bolivia (Plurinational State of)",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"23.0 [20.4-25.8]",23,20.4,25.8,""
129,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1982,1982,NA,"AMR","Americas",NA,"BOL","Bolivia (Plurinational State of)",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"23.0 [20.6-25.7]",23,20.6,25.7,""
130,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1996,1996,NA,"AMR","Americas",NA,"BOL","Bolivia (Plurinational State of)",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"23.6 [22.0-25.3]",23.6,22,25.3,""
131,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1997,1997,NA,"AMR","Americas",NA,"BOL","Bolivia (Plurinational State of)",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"23.7 [22.1-25.3]",23.7,22.1,25.3,""
132,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1998,1998,NA,"AMR","Americas",NA,"BOL","Bolivia (Plurinational State of)",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"23.8 [22.2-25.3]",23.8,22.2,25.3,""
133,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1999,1999,NA,"AMR","Americas",NA,"BOL","Bolivia (Plurinational State of)",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"23.8 [22.3-25.3]",23.8,22.3,25.3,""
134,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1985,1985,NA,"EUR","Europe",NA,"BIH","Bosnia and Herzegovina",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.3 [23.7-26.8]",25.3,23.7,26.8,""
135,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1986,1986,NA,"EUR","Europe",NA,"BIH","Bosnia and Herzegovina",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.3 [23.7-26.8]",25.3,23.7,26.8,""
136,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1987,1987,NA,"EUR","Europe",NA,"BIH","Bosnia and Herzegovina",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.3 [23.9-26.7]",25.3,23.9,26.7,""
137,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1988,1988,NA,"EUR","Europe",NA,"BIH","Bosnia and Herzegovina",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.4 [23.9-26.7]",25.4,23.9,26.7,""
138,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2001,2001,NA,"EUR","Europe",NA,"BIH","Bosnia and Herzegovina",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.9 [25.2-26.5]",25.9,25.2,26.5,""
139,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2002,2002,NA,"EUR","Europe",NA,"BIH","Bosnia and Herzegovina",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"26.0 [25.3-26.6]",26,25.3,26.6,""
140,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2003,2003,NA,"EUR","Europe",NA,"BIH","Bosnia and Herzegovina",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"26.1 [25.5-26.8]",26.1,25.5,26.8,""
141,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"EUR","Europe",NA,"BIH","Bosnia and Herzegovina",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"26.3 [25.6-27.0]",26.3,25.6,27,""
142,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2005,2005,NA,"EUR","Europe",NA,"BIH","Bosnia and Herzegovina",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"26.4 [25.6-27.2]",26.4,25.6,27.2,""
143,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1990,1990,NA,"AFR","Africa",NA,"BWA","Botswana",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"20.0 [18.5-21.6]",20,18.5,21.6,""
144,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1991,1991,NA,"AFR","Africa",NA,"BWA","Botswana",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"20.1 [18.7-21.6]",20.1,18.7,21.6,""
145,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1992,1992,NA,"AFR","Africa",NA,"BWA","Botswana",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"20.2 [18.9-21.7]",20.2,18.9,21.7,""
146,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1993,1993,NA,"AFR","Africa",NA,"BWA","Botswana",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"20.3 [19.0-21.8]",20.3,19,21.8,""
147,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2007,2007,NA,"AFR","Africa",NA,"BWA","Botswana",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.8 [21.1-22.4]",21.8,21.1,22.4,""
148,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1980,1980,NA,"AMR","Americas",NA,"BRA","Brazil",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"22.5 [21.2-23.8]",22.5,21.2,23.8,""
