"Country","Indicator","Unit","Date","Value","Code"
"Bulgaria","BMI females % obese (>=30.0)","%","1/1/2004 0:00",19.2,"BGR"
"Bulgaria","BMI females % overweight (>=25.0)","%","1/1/2001 0:00",42.3,"BGR"
"Bulgaria","BMI females % overweight (>=25.0)","%","1/1/2004 0:00",51.4,"BGR"
"Bulgaria","BMI females % pre-obese (25.0-29.99)","%","1/1/2001 0:00",29,"BGR"
"Bulgaria","BMI females % pre-obese (25.0-29.99)","%","1/1/2004 0:00",32,"BGR"
"Bulgaria","BMI females % underweight (<18.5)","%","1/1/2001 0:00",5.9,"BGR"
"Bulgaria","BMI males % normal (18.5-24.99)","%","1/1/2001 0:00",48.3,"BGR"
"Bulgaria","BMI males % obese (>=30.0)","%","1/1/2001 0:00",11.3,"BGR"
"Bulgaria","BMI males % obese (>=30.0)","%","1/1/2004 0:00",13.4,"BGR"
"Bulgaria","BMI males % overweight (>=25.0)","%","1/1/2001 0:00",50.1,"BGR"
"Bulgaria","BMI males % overweight (>=25.0)","%","1/1/2004 0:00",53,"BGR"
"Bulgaria","BMI males % pre-obese (25.0-29.99)","%","1/1/2001 0:00",38.8,"BGR"
"Bulgaria","BMI males % pre-obese (25.0-29.99)","%","1/1/2004 0:00",39.6,"BGR"
"Bulgaria","BMI males % underweight (<18.5)","%","1/1/2001 0:00",1.6,"BGR"
"Burkina Faso","BMI females % moderate and severe thinness (<=17)","%","1/1/2003 0:00",6.4,"BFA"
"Burkina Faso","BMI females % normal (18.5-24.99)","%","1/1/2003 0:00",69.9,"BFA"
"Burkina Faso","BMI females % obese (>=30.0)","%","1/1/1999 0:00",0.9,"BFA"
"Burkina Faso","BMI females % obese (>=30.0)","%","1/1/2003 0:00",2.4,"BFA"
"Burkina Faso","BMI females % overweight (>=25.0)","%","1/1/1999 0:00",5.7,"BFA"
"Burkina Faso","BMI females % overweight (>=25.0)","%","1/1/2003 0:00",9.3,"BFA"
"Burkina Faso","BMI females % pre-obese (25.0-29.99)","%","1/1/2003 0:00",7,"BFA"
"Burkina Faso","BMI females % underweight (<18.5)","%","1/1/2003 0:00",20.8,"BFA"
"Cambodia","BMI females % moderate and severe thinness (<=17)","%","1/1/2005 0:00",6.1,"KHM"
"Cambodia","BMI females % moderate and severe thinness (<=17)","%","1/1/2006 0:00",6.1,"KHM"
"Cambodia","BMI females % normal (18.5-24.99)","%","1/1/2005 0:00",70.1,"KHM"
"Cambodia","BMI females % normal (18.5-24.99)","%","1/1/2006 0:00",70.1,"KHM"
"Cambodia","BMI females % obese (>=30.0)","%","1/1/2000 0:00",0.7,"KHM"
"Cambodia","BMI females % obese (>=30.0)","%","1/1/2005 0:00",1.2,"KHM"
"Cambodia","BMI females % obese (>=30.0)","%","1/1/2006 0:00",1.2,"KHM"
"Cambodia","BMI females % overweight (>=25.0)","%","1/1/2000 0:00",6.4,"KHM"
"Cambodia","BMI females % overweight (>=25.0)","%","1/1/2005 0:00",9.6,"KHM"
"Cambodia","BMI females % overweight (>=25.0)","%","1/1/2006 0:00",9.6,"KHM"
"Cambodia","BMI females % pre-obese (25.0-29.99)","%","1/1/2005 0:00",8,"KHM"
"Cambodia","BMI females % pre-obese (25.0-29.99)","%","1/1/2006 0:00",8,"KHM"
"Cambodia","BMI females % underweight (<18.5)","%","1/1/2005 0:00",20.3,"KHM"
"Cambodia","BMI females % underweight (<18.5)","%","1/1/2006 0:00",20.3,"KHM"
"Cameroon","BMI females % moderate and severe thinness (<=17)","%","1/1/2004 0:00",2.1,"CMR"
"Cameroon","BMI females % normal (18.5-24.99)","%","1/1/2004 0:00",64.6,"CMR"
"Cameroon","BMI females % obese (>=30.0)","%","1/1/2004 0:00",8.2,"CMR"
"Cameroon","BMI females % overweight (>=25.0)","%","1/1/2004 0:00",28.7,"CMR"
"Cameroon","BMI females % pre-obese (25.0-29.99)","%","1/1/2004 0:00",21,"CMR"
"Cameroon","BMI females % underweight (<18.5)","%","1/1/2004 0:00",6.7,"CMR"
"Canada","BMI adults % normal (18.5-24.99)","%","1/1/2000 0:00",48.9,"CAN"
"Canada","BMI adults % normal (18.5-24.99)","%","1/1/2001 0:00",48.9,"CAN"
"Canada","BMI adults % normal (18.5-24.99)","%","1/1/2003 0:00",46.7,"CAN"
"Canada","BMI adults % obese (>=30.0)","%","1/1/2000 0:00",14.9,"CAN"
"Canada","BMI adults % obese (>=30.0)","%","1/1/2001 0:00",14.9,"CAN"
"Canada","BMI adults % obese (>=30.0)","%","1/1/2002 0:00",15.3,"CAN"
"Canada","BMI adults % obese (>=30.0)","%","1/1/2003 0:00",15.3,"CAN"
"Canada","BMI adults % obese (>=30.0)","%","1/1/2004 0:00",23.1,"CAN"
"Canada","BMI adults % overweight (>=25.0)","%","1/1/2000 0:00",46.7,"CAN"
"Canada","BMI adults % overweight (>=25.0)","%","1/1/2001 0:00",46.7,"CAN"
"Canada","BMI adults % overweight (>=25.0)","%","1/1/2002 0:00",49.1,"CAN"
"Canada","BMI adults % overweight (>=25.0)","%","1/1/2003 0:00",49.1,"CAN"
"Canada","BMI adults % overweight (>=25.0)","%","1/1/2004 0:00",59.1,"CAN"
"Canada","BMI adults % pre-obese (25.0-29.99)","%","1/1/2000 0:00",31.8,"CAN"
"Canada","BMI adults % pre-obese (25.0-29.99)","%","1/1/2001 0:00",31.8,"CAN"
"Canada","BMI adults % pre-obese (25.0-29.99)","%","1/1/2003 0:00",33.3,"CAN"
"Canada","BMI adults % pre-obese (25.0-29.99)","%","1/1/2004 0:00",36.1,"CAN"
"Canada","BMI adults % underweight (<18.5)","%","1/1/2000 0:00",2.8,"CAN"
"Canada","BMI adults % underweight (<18.5)","%","1/1/2001 0:00",2.8,"CAN"
"Canada","BMI adults % underweight (<18.5)","%","1/1/2003 0:00",2.6,"CAN"
"Canada","BMI females % normal (18.5-24.99)","%","1/1/2000 0:00",54.1,"CAN"
"Canada","BMI females % normal (18.5-24.99)","%","1/1/2001 0:00",54.1,"CAN"
"Canada","BMI females % normal (18.5-24.99)","%","1/1/2003 0:00",52.1,"CAN"
"Canada","BMI females % obese (>=30.0)","%","1/1/1999 0:00",13.9,"CAN"
"Canada","BMI females % obese (>=30.0)","%","1/1/2000 0:00",13.9,"CAN"
"Canada","BMI females % obese (>=30.0)","%","1/1/2001 0:00",13.9,"CAN"
"Canada","BMI females % obese (>=30.0)","%","1/1/2002 0:00",12.5,"CAN"
"Canada","BMI females % obese (>=30.0)","%","1/1/2003 0:00",12.5,"CAN"
"Canada","BMI females % obese (>=30.0)","%","1/1/2004 0:00",23.2,"CAN"
"Canada","BMI females % overweight (>=25.0)","%","1/1/2000 0:00",39.2,"CAN"
"Canada","BMI females % overweight (>=25.0)","%","1/1/2001 0:00",39.2,"CAN"
"Canada","BMI females % overweight (>=25.0)","%","1/1/2002 0:00",38.6,"CAN"
"Canada","BMI females % overweight (>=25.0)","%","1/1/2003 0:00",38.6,"CAN"
"Canada","BMI females % overweight (>=25.0)","%","1/1/2004 0:00",53.4,"CAN"
"Canada","BMI females % pre-obese (25.0-29.99)","%","1/1/2000 0:00",25,"CAN"
"Canada","BMI females % pre-obese (25.0-29.99)","%","1/1/2001 0:00",25,"CAN"
"Canada","BMI females % pre-obese (25.0-29.99)","%","1/1/2003 0:00",26,"CAN"
"Canada","BMI females % pre-obese (25.0-29.99)","%","1/1/2004 0:00",30,"CAN"
"Canada","BMI females % underweight (<18.5)","%","1/1/2000 0:00",4.2,"CAN"
"Canada","BMI females % underweight (<18.5)","%","1/1/2001 0:00",4.2,"CAN"
"Canada","BMI females % underweight (<18.5)","%","1/1/2003 0:00",4.1,"CAN"
"Canada","BMI males % normal (18.5-24.99)","%","1/1/2000 0:00",42.7,"CAN"
"Canada","BMI males % normal (18.5-24.99)","%","1/1/2001 0:00",42.7,"CAN"
"Canada","BMI males % normal (18.5-24.99)","%","1/1/2003 0:00",41.2,"CAN"
"Canada","BMI males % obese (>=30.0)","%","1/1/1999 0:00",15.1,"CAN"
"Canada","BMI males % obese (>=30.0)","%","1/1/2000 0:00",14.6,"CAN"
"Canada","BMI males % obese (>=30.0)","%","1/1/2001 0:00",14.6,"CAN"
"Canada","BMI males % obese (>=30.0)","%","1/1/2002 0:00",17.9,"CAN"
"Canada","BMI males % obese (>=30.0)","%","1/1/2003 0:00",17.9,"CAN"
"Canada","BMI males % obese (>=30.0)","%","1/1/2004 0:00",22.9,"CAN"
"Canada","BMI males % overweight (>=25.0)","%","1/1/2000 0:00",55.6,"CAN"
"Canada","BMI males % overweight (>=25.0)","%","1/1/2001 0:00",55.6,"CAN"
"Canada","BMI males % overweight (>=25.0)","%","1/1/2002 0:00",59.3,"CAN"
"Canada","BMI males % overweight (>=25.0)","%","1/1/2003 0:00",56.9,"CAN"
"Canada","BMI males % overweight (>=25.0)","%","1/1/2004 0:00",65,"CAN"
"Canada","BMI males % pre-obese (25.0-29.99)","%","1/1/2000 0:00",39.6,"CAN"
"Canada","BMI males % pre-obese (25.0-29.99)","%","1/1/2001 0:00",39.6,"CAN"
"Canada","BMI males % pre-obese (25.0-29.99)","%","1/1/2003 0:00",41,"CAN"
"Canada","BMI males % pre-obese (25.0-29.99)","%","1/1/2004 0:00",42,"CAN"
"Canada","BMI males % underweight (<18.5)","%","1/1/2000 0:00",1.1,"CAN"
"Canada","BMI males % underweight (<18.5)","%","1/1/2001 0:00",1.1,"CAN"
"Canada","BMI males % underweight (<18.5)","%","1/1/2003 0:00",1.2,"CAN"
"Chad","BMI females % moderate and severe thinness (<=17)","%","1/1/2004 0:00",5.7,"TCD"
"Chad","BMI females % normal (18.5-24.99)","%","1/1/2004 0:00",72,"TCD"
"Chad","BMI females % obese (>=30.0)","%","1/1/2004 0:00",1.5,"TCD"
"Chad","BMI females % overweight (>=25.0)","%","1/1/2004 0:00",7.7,"TCD"
"Chad","BMI females % underweight (<18.5)","%","1/1/2004 0:00",20.3,"TCD"
"Chile","BMI adults % obese (>=30.0)","%","1/1/2003 0:00",21.9,"CHL"
"Chile","BMI adults % overweight (>=25.0)","%","1/1/2003 0:00",59.7,"CHL"
"Chile","BMI adults % pre-obese (25.0-29.99)","%","1/1/2003 0:00",37.8,"CHL"
"Chile","BMI adults % underweight (<18.5)","%","1/1/2003 0:00",0.8,"CHL"
"Chile","BMI females % obese (>=30.0)","%","1/1/2003 0:00",25,"CHL"
"Chile","BMI females % overweight (>=25.0)","%","1/1/2003 0:00",57.7,"CHL"
"Chile","BMI females % pre-obese (25.0-29.99)","%","1/1/2003 0:00",33,"CHL"
"Chile","BMI females % underweight (<18.5)","%","1/1/2003 0:00",1.1,"CHL"
"Chile","BMI males % obese (>=30.0)","%","1/1/2003 0:00",19,"CHL"
"Chile","BMI males % overweight (>=25.0)","%","1/1/2003 0:00",62.2,"CHL"
"Chile","BMI males % pre-obese (25.0-29.99)","%","1/1/2003 0:00",43.2,"CHL"
"Chile","BMI males % underweight (<18.5)","%","1/1/2003 0:00",0.6,"CHL"
"China","BMI adults % obese (>=30.0)","%","1/1/2002 0:00",2.9,"CHN"
"China","BMI adults % overweight (>=25.0)","%","1/1/2000 0:00",28.9,"CHN"
"China","BMI adults % overweight (>=25.0)","%","1/1/2001 0:00",28.9,"CHN"
"China","BMI adults % overweight (>=25.0)","%","1/1/2002 0:00",18.9,"CHN"
"China","BMI adults % pre-obese (25.0-29.99)","%","1/1/2002 0:00",16,"CHN"
"China","BMI females % obese (>=30.0)","%","1/1/2002 0:00",3.4,"CHN"
"China","BMI females % overweight (>=25.0)","%","1/1/2002 0:00",18.8,"CHN"
"China","BMI females % pre-obese (25.0-29.99)","%","1/1/2002 0:00",15,"CHN"
"China","BMI males % normal (18.5-24.99)","%","1/1/1999 0:00",79.7,"CHN"
"China","BMI males % normal (18.5-24.99)","%","1/1/2000 0:00",79.7,"CHN"
"China","BMI males % normal (18.5-24.99)","%","1/1/2001 0:00",79.7,"CHN"
"China","BMI males % normal (18.5-24.99)","%","1/1/2002 0:00",79.7,"CHN"
"China","BMI males % obese (>=30.0)","%","1/1/2002 0:00",2.4,"CHN"
"China","BMI males % overweight (>=25.0)","%","1/1/1999 0:00",11.1,"CHN"
"China","BMI males % overweight (>=25.0)","%","1/1/2000 0:00",11.1,"CHN"
"China","BMI males % overweight (>=25.0)","%","1/1/2001 0:00",11.1,"CHN"
"China","BMI males % overweight (>=25.0)","%","1/1/2002 0:00",19.1,"CHN"
"China","BMI males % pre-obese (25.0-29.99)","%","1/1/2002 0:00",16.7,"CHN"
"China","BMI males % underweight (<18.5)","%","1/1/1999 0:00",9.2,"CHN"
"China","BMI males % underweight (<18.5)","%","1/1/2000 0:00",9.2,"CHN"
"China","BMI males % underweight (<18.5)","%","1/1/2001 0:00",9.2,"CHN"
"China","BMI males % underweight (<18.5)","%","1/1/2002 0:00",9.2,"CHN"
"Colombia","BMI adults % normal (18.5-24.99)","%","1/1/2004 0:00",50.2,"COL"
"Colombia","BMI adults % normal (18.5-24.99)","%","1/1/2005 0:00",50.2,"COL"
"Colombia","BMI adults % obese (>=30.0)","%","1/1/2004 0:00",13.7,"COL"
"Colombia","BMI adults % obese (>=30.0)","%","1/1/2005 0:00",13.7,"COL"
"Colombia","BMI adults % obese (>=30.0)","%","1/1/2007 0:00",13.7,"COL"
"Colombia","BMI adults % overweight (>=25.0)","%","1/1/2004 0:00",46,"COL"
"Colombia","BMI adults % overweight (>=25.0)","%","1/1/2005 0:00",46,"COL"
"Colombia","BMI adults % overweight (>=25.0)","%","1/1/2007 0:00",46,"COL"
"Colombia","BMI adults % pre-obese (25.0-29.99)","%","1/1/2004 0:00",32.3,"COL"
"Colombia","BMI adults % pre-obese (25.0-29.99)","%","1/1/2005 0:00",32.3,"COL"
"Colombia","BMI adults % pre-obese (25.0-29.99)","%","1/1/2007 0:00",32.3,"COL"
"Colombia","BMI adults % underweight (<18.5)","%","1/1/2004 0:00",3.9,"COL"
"Colombia","BMI adults % underweight (<18.5)","%","1/1/2005 0:00",3.9,"COL"
"Colombia","BMI females % normal (18.5-24.99)","%","1/1/2004 0:00",46.5,"COL"
"Colombia","BMI females % normal (18.5-24.99)","%","1/1/2005 0:00",46.5,"COL"
"Colombia","BMI females % obese (>=30.0)","%","1/1/2000 0:00",10.5,"COL"
"Colombia","BMI females % obese (>=30.0)","%","1/1/2004 0:00",16.6,"COL"
"Colombia","BMI females % obese (>=30.0)","%","1/1/2005 0:00",16.6,"COL"
"Colombia","BMI females % obese (>=30.0)","%","1/1/2007 0:00",16.2,"COL"
"Colombia","BMI females % overweight (>=25.0)","%","1/1/2000 0:00",40.8,"COL"
"Colombia","BMI females % overweight (>=25.0)","%","1/1/2004 0:00",49.6,"COL"
"Colombia","BMI females % overweight (>=25.0)","%","1/1/2005 0:00",49.6,"COL"
"Colombia","BMI females % pre-obese (25.0-29.99)","%","1/1/2004 0:00",33,"COL"
"Colombia","BMI females % pre-obese (25.0-29.99)","%","1/1/2005 0:00",33,"COL"
"Colombia","BMI females % underweight (<18.5)","%","1/1/2000 0:00",3.2,"COL"
"Colombia","BMI females % underweight (<18.5)","%","1/1/2004 0:00",3.9,"COL"
"Colombia","BMI females % underweight (<18.5)","%","1/1/2005 0:00",3.9,"COL"
"Colombia","BMI males % normal (18.5-24.99)","%","1/1/2004 0:00",56.4,"COL"
"Colombia","BMI males % normal (18.5-24.99)","%","1/1/2005 0:00",56.4,"COL"
"Colombia","BMI males % obese (>=30.0)","%","1/1/2004 0:00",8.8,"COL"
"Colombia","BMI males % obese (>=30.0)","%","1/1/2005 0:00",8.8,"COL"
"Colombia","BMI males % obese (>=30.0)","%","1/1/2007 0:00",10.4,"COL"
"Colombia","BMI males % overweight (>=25.0)","%","1/1/2004 0:00",39.9,"COL"
"Colombia","BMI males % overweight (>=25.0)","%","1/1/2005 0:00",39.9,"COL"
"Colombia","BMI males % pre-obese (25.0-29.99)","%","1/1/2004 0:00",31.1,"COL"
"Colombia","BMI males % pre-obese (25.0-29.99)","%","1/1/2005 0:00",31.1,"COL"
"Colombia","BMI males % underweight (<18.5)","%","1/1/2004 0:00",3.7,"COL"
"Colombia","BMI males % underweight (<18.5)","%","1/1/2005 0:00",3.7,"COL"
"Congo","BMI females % moderate and severe thinness (<=17)","%","1/1/2005 0:00",4.1,"COG"
"Congo","BMI females % normal (18.5-24.99)","%","1/1/2005 0:00",61.3,"COG"
"Congo","BMI females % obese (>=30.0)","%","1/1/2005 0:00",7.5,"COG"
"Congo","BMI females % overweight (>=25.0)","%","1/1/2005 0:00",25.6,"COG"
"Congo","BMI females % underweight (<18.5)","%","1/1/2005 0:00",13.2,"COG"
"Cote d'Ivoire","BMI females % obese (>=30.0)","%","1/1/1999 0:00",5,"CIV"
"Cote d'Ivoire","BMI females % overweight (>=25.0)","%","1/1/1999 0:00",19.5,"CIV"
"Cote d'Ivoire","BMI females % underweight (<18.5)","%","1/1/1999 0:00",8.2,"CIV"
"Croatia","BMI adults % obese (>=30.0)","%","1/1/2003 0:00",22.3,"HRV"
"Croatia","BMI adults % overweight (>=25.0)","%","1/1/2003 0:00",61.4,"HRV"
"Croatia","BMI females % obese (>=30.0)","%","1/1/1999 0:00",12.7,"HRV"
"Croatia","BMI females % obese (>=30.0)","%","1/1/2003 0:00",22.7,"HRV"
"Croatia","BMI females % overweight (>=25.0)","%","1/1/2003 0:00",58.2,"HRV"
"Croatia","BMI females % pre-obese (25.0-29.99)","%","1/1/1999 0:00",30,"HRV"
"Croatia","BMI males % obese (>=30.0)","%","1/1/1999 0:00",11,"HRV"
"Croatia","BMI males % obese (>=30.0)","%","1/1/2003 0:00",21.6,"HRV"
"Croatia","BMI males % overweight (>=25.0)","%","1/1/2003 0:00",68.3,"HRV"
"Croatia","BMI males % pre-obese (25.0-29.99)","%","1/1/1999 0:00",41.4,"HRV"
"Cuba","BMI adults % normal (18.5-24.99)","%","1/1/2001 0:00",51.8,"CUB"
"Cuba","BMI adults % normal (18.5-24.99)","%","1/1/2002 0:00",51.8,"CUB"
"Cuba","BMI adults % obese (>=30.0)","%","1/1/2001 0:00",11.8,"CUB"
"Cuba","BMI adults % obese (>=30.0)","%","1/1/2002 0:00",11.8,"CUB"
"Cuba","BMI adults % overweight (>=25.0)","%","1/1/2001 0:00",42.5,"CUB"
"Cuba","BMI adults % overweight (>=25.0)","%","1/1/2002 0:00",42.5,"CUB"
"Cuba","BMI adults % pre-obese (25.0-29.99)","%","1/1/2001 0:00",30.6,"CUB"
"Cuba","BMI adults % pre-obese (25.0-29.99)","%","1/1/2002 0:00",30.6,"CUB"
"Cuba","BMI females % moderate and severe thinness (<=17)","%","1/1/2001 0:00",2.3,"CUB"
"Cuba","BMI females % moderate and severe thinness (<=17)","%","1/1/2002 0:00",2.3,"CUB"
"Cuba","BMI females % normal (18.5-24.99)","%","1/1/2001 0:00",46.8,"CUB"
"Cuba","BMI females % normal (18.5-24.99)","%","1/1/2002 0:00",46.8,"CUB"
"Cuba","BMI females % obese (>=30.0)","%","1/1/2001 0:00",15.4,"CUB"
"Cuba","BMI females % obese (>=30.0)","%","1/1/2002 0:00",15.4,"CUB"
"Cuba","BMI females % overweight (>=25.0)","%","1/1/2001 0:00",47,"CUB"
"Cuba","BMI females % overweight (>=25.0)","%","1/1/2002 0:00",47,"CUB"
"Cuba","BMI females % pre-obese (25.0-29.99)","%","1/1/2001 0:00",32,"CUB"
"Cuba","BMI females % pre-obese (25.0-29.99)","%","1/1/2002 0:00",32,"CUB"
"Cuba","BMI females % underweight (<18.5)","%","1/1/2001 0:00",6.2,"CUB"
"Cuba","BMI females % underweight (<18.5)","%","1/1/2002 0:00",6.2,"CUB"
"Cuba","BMI males % moderate and severe thinness (<=17)","%","1/1/2001 0:00",1.5,"CUB"
"Cuba","BMI males % moderate and severe thinness (<=17)","%","1/1/2002 0:00",1.5,"CUB"
"Cuba","BMI males % normal (18.5-24.99)","%","1/1/2001 0:00",57,"CUB"
"Cuba","BMI males % normal (18.5-24.99)","%","1/1/2002 0:00",57,"CUB"
"Cuba","BMI males % obese (>=30.0)","%","1/1/2001 0:00",7.9,"CUB"
"Cuba","BMI males % obese (>=30.0)","%","1/1/2002 0:00",7.9,"CUB"
"Cuba","BMI males % overweight (>=25.0)","%","1/1/2001 0:00",37.7,"CUB"
"Cuba","BMI males % overweight (>=25.0)","%","1/1/2002 0:00",37.7,"CUB"
"Cuba","BMI males % pre-obese (25.0-29.99)","%","1/1/2001 0:00",29.7,"CUB"
"Cuba","BMI males % pre-obese (25.0-29.99)","%","1/1/2002 0:00",29.7,"CUB"
"Cuba","BMI males % underweight (<18.5)","%","1/1/2001 0:00",5.3,"CUB"
"Cuba","BMI males % underweight (<18.5)","%","1/1/2002 0:00",5.3,"CUB"
"Cyprus","BMI adults % normal (18.5-24.99)","%","1/1/2003 0:00",49.6,"CYP"
"Cyprus","BMI adults % obese (>=30.0)","%","1/1/2003 0:00",12.3,"CYP"
"Cyprus","BMI adults % overweight (>=25.0)","%","1/1/2003 0:00",46,"CYP"
"Cyprus","BMI adults % pre-obese (25.0-29.99)","%","1/1/2003 0:00",33.7,"CYP"
"Cyprus","BMI adults % underweight (<18.5)","%","1/1/2003 0:00",4.3,"CYP"
"Cyprus","BMI females % normal (18.5-24.99)","%","1/1/2003 0:00",54.5,"CYP"
"Cyprus","BMI females % obese (>=30.0)","%","1/1/2003 0:00",11.8,"CYP"
"Cyprus","BMI females % overweight (>=25.0)","%","1/1/2003 0:00",25.9,"CYP"
"Cyprus","BMI females % pre-obese (25.0-29.99)","%","1/1/2003 0:00",27,"CYP"
"Cyprus","BMI females % underweight (<18.5)","%","1/1/2003 0:00",6.9,"CYP"
"Cyprus","BMI males % normal (18.5-24.99)","%","1/1/2003 0:00",44.4,"CYP"
"Cyprus","BMI males % obese (>=30.0)","%","1/1/2003 0:00",12.9,"CYP"
"Cyprus","BMI males % overweight (>=25.0)","%","1/1/2003 0:00",53.9,"CYP"
"Cyprus","BMI males % pre-obese (25.0-29.99)","%","1/1/2003 0:00",41,"CYP"
"Cyprus","BMI males % underweight (<18.5)","%","1/1/2003 0:00",1.7,"CYP"
"Czech Republic","BMI adults % normal (18.5-24.99)","%","1/1/1999 0:00",51.7,"CZE"
"Czech Republic","BMI adults % normal (18.5-24.99)","%","1/1/2002 0:00",45.9,"CZE"
"Czech Republic","BMI adults % obese (>=30.0)","%","1/1/1999 0:00",11.3,"CZE"
"Czech Republic","BMI adults % obese (>=30.0)","%","1/1/2002 0:00",15.1,"CZE"
"Czech Republic","BMI adults % overweight (>=25.0)","%","1/1/1999 0:00",46,"CZE"
"Czech Republic","BMI adults % overweight (>=25.0)","%","1/1/2002 0:00",51.7,"CZE"
"Czech Republic","BMI adults % pre-obese (25.0-29.99)","%","1/1/1999 0:00",36.9,"CZE"
"Czech Republic","BMI adults % pre-obese (25.0-29.99)","%","1/1/2002 0:00",36.7,"CZE"
"Czech Republic","BMI adults % underweight (<18.5)","%","1/1/1999 0:00",2.2,"CZE"
"Czech Republic","BMI adults % underweight (<18.5)","%","1/1/2002 0:00",2.4,"CZE"
"Czech Republic","BMI females % moderate and severe thinness (<=17)","%","1/1/2002 0:00",0.8,"CZE"
"Czech Republic","BMI females % normal (18.5-24.99)","%","1/1/1999 0:00",50.6,"CZE"
"Czech Republic","BMI females % normal (18.5-24.99)","%","1/1/2002 0:00",49,"CZE"
"Czech Republic","BMI females % obese (>=30.0)","%","1/1/1999 0:00",13.9,"CZE"
"Czech Republic","BMI females % obese (>=30.0)","%","1/1/2002 0:00",16.3,"CZE"
"Czech Republic","BMI females % obese (>=30.0)","%","1/1/2008 0:00",22.3,"CZE"
"Czech Republic","BMI females % overweight (>=25.0)","%","1/1/1999 0:00",45,"CZE"
"Czech Republic","BMI females % overweight (>=25.0)","%","1/1/2002 0:00",47.3,"CZE"
"Czech Republic","BMI females % overweight (>=25.0)","%","1/1/2008 0:00",51.5,"CZE"
"Czech Republic","BMI females % pre-obese (25.0-29.99)","%","1/1/1999 0:00",29,"CZE"
"Czech Republic","BMI females % pre-obese (25.0-29.99)","%","1/1/2002 0:00",31,"CZE"
"Czech Republic","BMI females % pre-obese (25.0-29.99)","%","1/1/2008 0:00",29,"CZE"
"Czech Republic","BMI females % underweight (<18.5)","%","1/1/1999 0:00",4.3,"CZE"
"Czech Republic","BMI females % underweight (<18.5)","%","1/1/2002 0:00",3.7,"CZE"
"Czech Republic","BMI males % moderate and severe thinness (<=17)","%","1/1/2002 0:00",0.4,"CZE"
"Czech Republic","BMI males % normal (18.5-24.99)","%","1/1/1999 0:00",48.1,"CZE"
"Czech Republic","BMI males % normal (18.5-24.99)","%","1/1/2002 0:00",42.4,"CZE"
"Czech Republic","BMI males % obese (>=30.0)","%","1/1/1999 0:00",10.5,"CZE"
"Czech Republic","BMI males % obese (>=30.0)","%","1/1/2002 0:00",13.7,"CZE"
"Czech Republic","BMI males % obese (>=30.0)","%","1/1/2008 0:00",23.9,"CZE"
"Czech Republic","BMI males % overweight (>=25.0)","%","1/1/1999 0:00",58.6,"CZE"
"Czech Republic","BMI males % overweight (>=25.0)","%","1/1/2002 0:00",56.7,"CZE"
"Czech Republic","BMI males % overweight (>=25.0)","%","1/1/2008 0:00",66.7,"CZE"
"Czech Republic","BMI males % pre-obese (25.0-29.99)","%","1/1/1999 0:00",43,"CZE"
"Czech Republic","BMI males % pre-obese (25.0-29.99)","%","1/1/2002 0:00",43,"CZE"
